日期	收盘	开盘	高	低	百分比变化
1988年12月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年12月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年11月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年10月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年9月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年8月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年7月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年6月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年5月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年4月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年3月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年2月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1988年1月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年12月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年11月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年10月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年9月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年8月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月31日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年7月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月25日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月9日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月3日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月2日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年6月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月26日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月19日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月18日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月12日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月11日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月8日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月7日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月6日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月5日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月4日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年5月1日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月30日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月29日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月28日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月27日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月24日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月23日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月22日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月21日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月20日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月17日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月16日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月15日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月14日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月13日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月10日	3.7314	3.7314	3.7314	3.7314	0.00%
1987年4月9日	3.7314	3.7314	3.7314	3.7314	0.00%
